GEOID,ice_income,median_inc,poverty_pct,labor_pct,owner_occ_pct,owner_occ_value,vacant_pct
29189221424,0.3054626532887402,98512,1.816283924843424,66.64173522812267,85.80605055946954,228300,2.8169014084507045
29189221506,0.3829787234042553,104132,2.0502092050209204,76.42320085929109,88.34728033472803,303600,3.3888888888888893
29189221627,0.711972522080471,209096,2.409261576971214,66.20947630922693,93.97684605757196,599700,0
29189221624,0.22248062015503875,107045,2.0687557042896256,61.86285295196187,85.60145808019442,322600,7.4605451936872305
29189221625,0.3808952837729816,104775,1.331837936352166,69.58041958041959,86.26104023552502,285000,4.1746457296055155
29189221626,0.5937193326790972,162167,0.6927662316739166,66.32287939381183,99.11532893678623,465700,1.3075060532687652
29189221628,0.12521008403361344,77524,6.2075081288796925,64.65955701394586,55.53272673906663,388100,8.718997698798262
29189221629,0.6160714285714286,171667,2.9834048107402573,63.422407452807064,95.08105086640582,568500,3.965702036441586
29189221900,0.1625615763546798,85054,5.88235294117647,64.43129520052597,86.88104723961297,183900,8.204134366925064
29189216900,-0.3177501826150475,31018,15.377855887521969,74.48770491803278,40.46572934973638,181900,6.425153793574847
29189217600,0.5140007671653242,141157,4.127474378772989,58.21757171206927,96.085609687412,554300,10.535346602608099
29189217851,0.4348981399468556,125091,2.0060180541624875,58.3779333058872,94.75091942494149,351000,2.4200518582541055
29189218800,0.503796337650737,141217,3.253833049403748,70.65759637188208,97.14673913043478,385700,2.013129102844639
29189220300,-0.23356009070294784,41250,15.151515151515152,62.74957216200798,29.984464008285862,107900,2.9702970297029703
29189220431,0.00944138473642801,64196,6.308674427337589,68.05089485458613,74.72775065715359,178700,6.749816581071166
29189221621,0.44782608695652176,128889,6.031128404669261,64.1039378515939,92.66508926650893,441100,6.395348837209303
29189220602,-0.15408682049276495,53898,10.233970351848544,63.68563685636857,76.28147883550635,157100,6.336996336996337
29189220802,-0.00725689404934688,63266,6.995364517488412,67.48640952627491,79.18246944795617,195100,6.723826714801444
29189221100,0.3821138211382114,121034,2.4351508734780305,66.82400539447066,93.51901446170326,399100,0
29189211600,-0.04717775905644482,56716,9.550561797752808,66.8812292358804,56.36942675159236,72200,7.193119624706802
29189216100,-0.18536009445100354,38320,38.86331444759207,59.37438131063156,32.00423429781228,384700,16.987912446912773
29189217921,0.4647550776583035,128625,2.8273809523809526,62.46799795186892,91.06228668941979,430800,2.7309703660662406
29189218600,7.974481658692185e-4,54922,6.636060100166945,54.766839378238345,64.96655518394648,278000,10.492505353319057
29189221421,0.38579499596448746,112417,0.6011163589523401,73.22662786467806,97.9962788034922,267100,5.491990846681922
29189212300,-0.25476539589442815,36680,19.247745154480906,66.9762174405436,41.35790494665373,105500,12.479948668591595
29189216500,0.4145321484579195,121629,3.6323202372127503,44.92972972972973,69.64198136341344,644500,10.565684899485742
29189212700,-0.30526315789473685,37722,27.81766572048756,65.28565198430005,45.75054266154617,67800,13.533834586466165
29189214800,-0.2569084628670121,46097,15.494458653026427,64.63320463320463,61.01152368758002,84000,11.264367816091953
29189217841,0.41674780915287246,126250,6.725365305357813,60.932878270762224,81.81988742964353,322500,0
29189220501,-0.11151471122411914,55262,11.124883792996592,69.03989310937202,84.85418626528693,118500,7.493279569892473
29189221422,0.14047619047619048,85000,4.890030144021436,67.6209561981105,86.14834673815906,193600,2.580458103798202
29189219200,0.28013392857142855,111786,9.150043365134431,58.16542948038176,83.8737949167397,411100,2.1834061135371177
29189220703,0.12980358667805295,75729,5.298013245033113,64.38668490652076,87.05925118138859,189200,0.9306260575296108
29189213400,-0.17614269788182832,46024,11.378519973804845,66.97247706422019,52.61947774675645,68100,11.011904761904761
29189215105,0.07299912049252419,64952,7.827542904981163,67.74519716885743,66.76433654248639,327400,0.9581881533101044
29189217802,0.3203125,105711,0.8934614863950183,62.05733558178752,88.60279170619324,258800,1.9498607242339834
29189220803,0.2941507311586052,98750,2.7833894500561165,67.83000281452294,97.27556945064761,242200,2.735229759299781
29189214300,-0.2795497185741088,33806,26.690758905524003,63.70153144346693,47.60061919504644,67200,13.380281690140844
29189214500,-0.1372251705837756,47891,14.198428862379982,69.96735582154517,60.27159780410286,93400,7.178043631245602
29189215003,0.11195158850226929,73205,5.111313039527488,58.801597869507326,81.28123580190822,205000,6.19678334910123
29189215232,0.3344187561055031,114263,5.163043478260869,50.65051592642441,88.82257189365166,364400,5.507692307692308
29189215600,-0.05558553696708041,52628,8.643724696356275,68.14713896457766,56.28646147656408,204400,6.931190356604722
29189216200,0.3397917871602082,107093,7.632297490573397,73.43039126478617,66.42819979188346,382500,0.8885067354542848
29189216400,0.31511254019292606,84922,7.331042382588775,64.60418562329392,66.93394425353189,620400,11.77304964539007
29189218012,0.5407725321888412,143281,1.256890848952591,62.96914095079232,90.01092896174863,404600,4.3401759530791795
29189219300,0.34810126582278483,107917,1.820020222446916,66.66666666666666,82.9465186680121,350700,2.5893958076448826
29189219400,0.41779859484777515,109256,0.9472259810554804,70.91031996394773,96.49568308786186,337200,6.9311246730601574
29189220801,-0.06462333825701624,57738,10.521550162984425,62.910400338911245,70.436831611383,205000,4.277129727819017
29189221301,0.056040976197649896,61900,6.264644222468861,62.39737274220033,76.59965677862222,211400,1.0140172979421413
29189211102,-0.24601464885825075,39800,15.353386233622441,61.707577374599786,56.97145973459371,108000,0.7695596408721677
29189211500,-0.2847948511665326,38854,10.354773579463513,69.32318782539046,53.15835015863859,77000,16.68900804289544
29189212200,-0.34838472834067546,34609,33.50800169947599,57.489660133069584,43.85915093000142,62500,18.14903846153846
29189215103,0.25422138836772984,90000,7.012324691882703,61.03351955307262,61.00254885301615,233100,5.913503971756398
29189215142,0.08047016274864376,56226,8.287457223627436,77.94880664130058,41.39313827417199,224300,5.47008547008547
29189215302,0.48150943396226414,143472,2.8412419449326305,62.5970359915314,87.62886597938144,597300,2.859237536656891
29189215201,0.4216673378977044,115739,3.1282586027111576,63.04467733039162,68.07463952502121,482300,4.46325509811466
29189215231,0.2471395881006865,92083,6.93950177935943,65.45998911268373,73.55427046263345,323000,6.273458445040214
29189216600,0.49528301886792453,132109,2.6381284221005474,63.12684365781711,74.31557989049278,522700,4.288939051918736
29189215700,-0.10732984293193717,48250,15.724258289703316,63.75582874099195,57.597482077286244,96600,9.047619047619047
29189216000,-0.22077922077922077,39635,17.619783616692427,62.82173498570067,59.891808346213296,85000,22.77936962750716
29189210501,-0.1692169216921692,46250,10.214723926380367,57.79853777416734,58.46625766871165,79900,18.368846436443793
29189210502,-0.2753623188405797,32468,22.775584573337383,58.036088963491395,45.18765133171913,60800,23.66318377381684
29189210703,-0.2048909451421018,41558,13.898117386489481,65.47038327526133,63.463131731565866,107200,15.710306406685238
29189210704,-0.19746497665110074,35864,18.3715537232672,75.6952380952381,29.789959016393443,105400,25.938735177865613
29189210805,-0.10473815461346633,55290,7.06337687469763,54.16505977632087,52.90603810138844,93300,13.172140021652833
29189210806,-0.012940651494868362,54273,9.960231381055676,67.64305177111717,72.18099547511312,111400,7.7398106216550024
29189210923,-0.020298507462686566,63348,9.469181411627455,68.77102199223803,72.31188022554929,99500,16.040100250626566
29189210924,0.013373860182370821,60093,7.073329007138223,70.91128545564273,65.142492556359,107500,11.032990805840996
29189210925,-0.07129367327667611,53476,6.175298804780876,76.3537906137184,61.54125113327289,105000,7.551287647315583
29189210926,-0.009761388286334056,68750,8.926417370325694,66.3109756097561,78.82259976293955,95900,6.109979633401222
29189210927,0.342305441778818,113341,4.102676612549364,63.33933624903525,95.69986836331724,225700,6.612021857923497
29189210928,0.09261744966442953,85526,10.617343262070623,68.40715752420064,96.11510791366906,150800,2.6143790849673203
29189211201,-0.2145561632309634,36466,16.15787178368949,66.22848948374761,60.24858264282599,77700,11.07369996258885
29189211202,-0.09319286871961102,56111,8.599348534201955,71.4696223316913,68.92508143322476,97000,17.12558764271323
